loc,mdate,SO2,CO,O3,NO2,PM10,PM25
632132,2015080218,0.001,0.2,0.05,0.01,31,20
632132,2015080219,0.001,0.3,0.044,0.01,49,26
632132,2015080220,0.001,0.2,0.046,0.008,39,28
632132,2015080221,0.001,0.2,0.044,0.007,40,25
632132,2015080222,0.001,0.3,0.036,0.012,37,22
632132,2015080223,0.001,0.3,0.028,0.013,45,26
632132,2015080224,0.001,0.3,0.024,0.014,46,29
632132,2015080301,0.001,0.3,0.042,0.009,53,27
632132,2015080302,0.001,0.2,0.05,0.005,51,33
632132,2015080303,0.001,0.2,0.05,0.004,44,31
632132,2015080304,0.001,0.2,0.051,0.004,47,30
632132,2015080305,0.001,0.2,0.049,0.004,46,37
632132,2015080306,0.001,0.2,0.048,0.005,49,38
632132,2015080307,0.001,0.2,0.047,0.006,51,34
632132,2015080308,0.001,0.2,0.035,0.008,52,35
632132,2015080309,0.001,0.2,0.027,0.008,44,28
632132,2015080310,0.001,0.1,0.037,0.007,39,21
632132,2015080311,0.001,0.1,0.033,0.009,39,24
632132,2015080312,0.001,0.1,0.029,0.009,28,18
632132,2015080313,0.001,0.2,0.039,0.011,22,13
632132,2015080314,0.001,0.2,0.046,0.014,29,19
632132,2015080315,0.001,0.2,0.048,0.012,32,14
632132,2015080316,NA,NA,NA,NA,NA,NA
632132,2015080317,NA,NA,NA,NA,NA,NA
632132,2015080318,NA,NA,NA,NA,NA,NA
632132,2015080319,0.002,0.3,0.049,0.013,51,34
632132,2015080320,0.002,0.3,0.047,0.013,49,29
632132,2015080321,0.002,0.3,0.039,0.016,48,27
632132,2015080322,0.002,0.3,0.029,0.02,57,32
632132,2015080323,0.002,0.4,0.034,0.018,61,36
632132,2015080324,0.002,0.3,0.042,0.013,56,30
632132,2015080401,0.002,0.3,0.037,0.013,48,28
632132,2015080402,0.002,0.3,0.031,0.011,41,28
632132,2015080403,0.002,0.2,0.028,0.011,41,26
632132,2015080404,0.002,0.2,0.027,0.01,37,23
632132,2015080405,0.002,0.2,0.025,0.009,35,28
632132,2015080406,0.002,0.3,0.013,0.018,32,28
632132,2015080407,0.002,0.2,0.016,0.01,45,25
632132,2015080408,0.002,0.2,0.02,0.005,23,20
632132,2015080409,0.002,0.2,0.019,0.008,25,13
632132,2015080410,0.002,0.2,0.025,0.008,24,12
632132,2015080411,0.002,0.2,0.035,0.009,28,12
632132,2015080412,0.002,0.2,0.045,0.011,20,12
632132,2015080413,0.002,0.3,0.059,0.01,29,18
632132,2015080414,0.003,0.3,0.06,0.012,51,28
632132,2015080415,0.002,0.3,0.06,0.01,48,26
632132,2015080416,0.002,0.2,0.06,0.008,60,33
632132,2015080417,0.002,0.2,0.055,0.011,46,28
632132,2015080418,0.002,0.3,0.052,0.01,40,26
632132,2015080419,0.002,0.2,0.049,0.01,32,28
632132,2015080420,0.002,0.3,0.045,0.016,38,26
632132,2015080421,0.002,0.3,0.049,0.015,46,32
632132,2015080422,0.002,0.3,0.042,0.017,53,36
632132,2015080423,0.002,0.4,0.041,0.014,54,31
632132,2015080424,0.002,0.3,0.04,0.012,48,32
632132,2015080501,0.002,0.3,0.036,0.01,43,29
632132,2015080502,0.002,0.4,0.025,0.014,45,25
632132,2015080503,0.002,0.2,0.032,0.007,40,30
632132,2015080504,0.002,0.2,0.03,0.005,31,30
632132,2015080505,0.002,0.2,0.025,0.005,29,16
632132,2015080506,0.002,0.2,0.024,0.006,NA,19
632132,2015080507,0.002,0.2,0.03,0.006,31,19
632132,2015080508,0.002,0.2,0.037,0.005,34,23
632132,2015080509,0.002,0.2,0.037,0.008,42,30
632132,2015080510,0.002,0.2,0.037,0.008,53,35
632132,2015080511,0.002,0.2,0.04,0.008,52,24
632132,2015080512,0.002,0.2,0.046,0.008,45,28
632132,2015080513,0.002,0.2,0.052,0.007,44,23
632132,2015080514,0.002,0.2,0.054,0.008,33,23
632132,2015080515,0.002,0.2,0.054,0.008,31,21
632132,2015080516,0.002,0.2,0.055,0.009,31,22
632132,2015080517,0.002,0.2,0.056,0.011,28,20
632132,2015080518,0.002,0.2,0.056,0.012,35,17
632132,2015080519,0.002,0.2,0.054,0.012,33,22
632132,2015080520,0.002,0.3,0.046,0.017,30,16
632132,2015080521,0.002,0.3,0.043,0.016,41,24
632132,2015080522,0.002,0.3,0.041,0.013,43,25
632132,2015080523,0.002,0.3,0.035,0.012,39,24
632132,2015080524,0.002,0.3,0.029,0.013,39,23
632132,2015080601,0.002,0.3,0.027,0.013,38,23
632132,2015080602,0.002,0.3,0.026,0.012,43,28
632132,2015080603,0.002,0.3,0.034,0.009,43,22
632132,2015080604,0.002,0.2,0.045,0.006,40,26
632132,2015080605,0.002,0.2,0.044,0.006,31,26
632132,2015080606,0.002,0.2,0.041,0.006,35,21
632132,2015080607,0.002,0.2,0.035,0.008,37,22
632132,2015080608,0.002,0.2,0.032,0.011,41,29
632132,2015080609,0.002,0.3,0.04,0.01,40,24
632132,2015080610,0.002,0.3,0.044,0.013,36,23
632132,2015080611,0.002,0.3,0.053,0.012,47,27
632132,2015080612,0.002,0.3,0.06,0.012,45,24
632132,2015080613,0.003,0.4,0.062,0.016,41,27
632132,2015080614,0.004,0.3,0.062,0.019,39,28
632132,2015080615,0.003,0.3,0.067,0.016,39,27
632132,2015080616,0.005,0.4,0.049,0.028,35,18
632132,2015080617,0.005,0.4,0.047,0.028,39,23
632132,2015080618,0.005,0.4,0.038,0.032,41,25
632132,2015080619,0.004,0.4,0.042,0.023,46,28
632132,2015080620,0.002,0.3,0.049,0.015,52,33
632132,2015080621,0.003,0.3,0.053,0.012,60,34
632132,2015080622,0.002,0.3,0.043,0.013,64,40
632132,2015080623,0.002,0.3,0.027,0.018,59,41
632132,2015080624,0.002,0.4,0.026,0.015,62,39
632132,2015080701,0.002,0.4,0.022,0.016,54,39
632132,2015080702,0.002,0.3,0.034,0.01,65,40
632132,2015080703,0.002,0.3,0.019,0.013,49,32
632132,2015080704,0.002,0.3,0.017,0.013,66,41
632132,2015080705,0.002,0.3,0.023,0.01,54,41
632132,2015080706,0.002,0.3,0.008,0.015,42,34
632132,2015080707,0.002,0.3,0.017,0.013,56,31
632132,2015080708,0.002,0.3,0.029,0.012,61,39
632132,2015080709,0.002,0.3,0.037,0.009,62,33
632132,2015080710,0.002,0.3,0.047,0.008,69,45
632132,2015080711,0.002,0.3,0.051,0.009,64,40
632132,2015080712,0.002,0.3,0.057,0.009,55,34
632132,2015080713,0.002,0.3,0.061,0.007,53,29
632132,2015080714,0.002,0.3,0.06,0.007,49,36
632132,2015080715,0.002,0.3,0.056,0.007,47,38
632132,2015080716,0.002,0.3,0.052,0.008,49,37
632132,2015080717,0.002,0.3,0.046,0.008,45,29
632132,2015080718,0.002,0.3,0.04,0.011,45,33
632132,2015080719,0.002,0.3,0.032,0.017,48,33
632132,2015080720,0.002,0.3,0.037,0.014,59,35
632132,2015080721,0.002,0.3,0.036,0.01,57,35
632132,2015080722,0.002,0.3,0.039,0.01,53,36
632132,2015080723,0.002,0.5,0.018,0.018,54,34
632132,2015080724,0.003,0.4,0.02,0.013,60,34
632132,2015080801,0.002,0.3,0.014,0.011,54,36
632132,2015080802,0.002,0.3,0.01,0.011,49,30
632132,2015080803,0.002,0.3,0.013,0.011,51,37
632132,2015080804,0.002,0.3,0.008,0.012,51,41
632132,2015080805,0.002,0.4,0.004,0.015,49,36
632132,2015080806,0.002,0.3,0.005,0.012,52,34
632132,2015080807,0.002,0.3,0.012,0.01,46,29
632132,2015080808,0.002,0.4,0.013,0.013,58,37
632132,2015080809,0.002,0.4,0.017,0.012,70,42
632132,2015080810,0.002,0.3,0.028,0.01,65,37
632132,2015080811,0.002,0.3,0.035,0.011,66,38
632132,2015080812,0.002,0.3,0.048,0.009,55,35
632132,2015080813,0.002,0.3,0.054,0.009,52,36
632132,2015080814,0.002,0.3,0.052,0.007,46,35
632132,2015080815,0.003,0.3,0.039,0.011,56,32
632132,2015080816,0.002,0.3,0.05,0.011,39,27
632132,2015080817,0.002,0.3,0.044,0.007,44,27
632132,2015080818,0.002,0.2,0.037,0.007,48,33
632132,2015080819,0.002,0.3,0.023,0.015,36,30
632132,2015080820,0.002,0.3,0.023,0.01,29,13
632132,2015080821,0.002,0.3,0.021,0.013,26,17
632132,2015080822,0.002,0.3,0.008,0.019,37,14
632132,2015080823,0.002,0.3,0.004,0.017,34,13
632132,2015080824,0.002,0.3,0.004,0.016,39,13
632132,2015080901,0.002,0.3,0.005,0.012,38,14
632132,2015080902,0.002,0.3,0.008,0.01,30,15
632132,2015080903,0.002,0.2,0.012,0.008,38,18
632132,2015080904,0.002,0.3,0.009,0.01,30,16
632132,2015080905,0.002,0.2,0.005,0.009,25,9
632132,2015080906,0.002,0.2,0.004,0.008,30,9
632132,2015080907,0.002,0.2,0.008,0.008,38,12
632132,2015080908,0.002,0.2,0.012,0.008,33,12
632132,2015080909,0.002,0.2,0.02,0.008,34,11
632132,2015080910,0.002,0.2,0.031,0.007,29,13
632132,2015080911,0.002,0.2,0.032,0.008,29,14
632132,2015080912,0.002,0.2,0.039,0.008,31,18
632132,2015080913,0.002,0.2,0.044,0.007,29,18
632132,2015080914,0.002,0.2,0.046,0.006,27,11
632132,2015080915,0.002,0.2,0.045,0.007,25,12
632132,2015080916,0.002,0.2,0.043,0.006,23,17
632132,2015080917,0.003,0.2,0.035,0.011,23,15
632132,2015080918,0.004,0.4,0.028,0.019,19,14
632132,2015080919,0.002,0.2,0.037,0.011,23,13
632132,2015080920,0.002,0.3,0.026,0.017,27,14
632132,2015080921,0.002,0.3,0.017,0.021,31,13
632132,2015080922,0.002,0.3,0.024,0.015,33,18
632132,2015080923,0.002,0.2,0.036,0.008,36,18
632132,2015080924,0.002,0.3,0.037,0.008,30,16
632132,2015081001,0.002,0.2,0.039,0.007,25,21
632132,2015081002,0.002,0.2,0.039,0.005,28,18
632132,2015081003,0.002,0.2,0.038,0.005,34,18
632132,2015081004,0.002,0.2,0.037,0.004,25,19
632132,2015081005,0.002,0.2,0.033,0.005,24,18
632132,2015081006,0.002,0.2,0.03,0.005,29,13
632132,2015081007,0.002,0.2,0.026,0.008,31,16
632132,2015081008,0.002,0.3,0.024,0.009,34,17
632132,2015081009,0.002,0.3,0.026,0.01,39,20
632132,2015081010,0.002,0.3,0.027,0.011,37,16
632132,2015081011,0.002,0.3,0.029,0.011,35,18
632132,2015081012,0.002,0.2,0.036,0.008,34,18
632132,2015081013,0.002,0.2,0.042,0.005,27,14
632132,2015081014,0.003,0.3,0.034,0.017,26,19
632132,2015081015,0.005,0.8,0.028,0.027,35,15
632132,2015081016,0.006,0.8,0.023,0.031,37,16
632132,2015081017,0.006,0.4,0.028,0.034,35,17
632132,2015081018,0.008,0.5,0.014,0.045,37,14
632132,2015081019,0.005,0.4,0.015,0.037,36,21
632132,2015081020,0.003,0.3,0.023,0.024,40,19
632132,2015081021,0.002,0.3,0.044,0.01,45,22
632132,2015081022,0.002,0.3,0.048,0.011,43,24
632132,2015081023,0.002,0.4,0.05,0.01,41,27
632132,2015081024,0.002,0.3,0.046,0.008,38,25
632132,2015081101,0.002,0.3,0.045,0.007,32,24
632132,2015081102,0.002,0.3,0.041,0.006,37,21
632132,2015081103,0.002,0.4,0.04,0.006,38,26
632132,2015081104,0.002,0.3,0.04,0.006,40,28
632132,2015081105,0.002,0.3,0.038,0.007,35,25
632132,2015081106,0.002,0.3,0.037,0.007,36,25
632132,2015081107,0.002,0.3,0.036,0.008,41,25
632132,2015081108,0.002,0.3,0.035,0.011,48,27
632132,2015081109,0.002,0.3,0.041,0.009,45,27
632132,2015081110,0.002,0.3,0.044,0.012,45,28
632132,2015081111,0.002,0.3,0.044,0.011,42,24
632132,2015081112,0.002,0.3,0.049,0.009,40,22
632132,2015081113,0.002,0.3,0.047,0.011,44,20
632132,2015081114,0.003,0.3,0.043,0.009,47,21
632132,2015081115,0.002,0.4,0.039,0.01,45,30
632132,2015081116,0.006,0.6,0.027,0.023,48,27
632132,2015081117,0.007,0.6,0.019,0.031,52,29
632132,2015081118,0.004,0.5,0.028,0.024,56,25
632132,2015081119,0.003,0.5,0.03,0.022,59,28
632132,2015081120,0.004,0.4,0.025,0.026,56,34
632132,2015081121,0.002,0.4,0.035,0.013,51,31
632132,2015081122,0.002,0.4,0.021,0.019,58,31
632132,2015081123,0.002,0.5,0.018,0.02,51,31
632132,2015081124,0.002,0.5,0.021,0.016,52,37
632132,2015081201,0.002,0.3,0.034,0.008,48,30
632132,2015081202,0.002,0.3,0.044,0.003,40,28
632132,2015081203,0.002,0.3,0.045,0.003,36,20
632132,2015081204,0.002,0.3,0.034,0.005,32,17
632132,2015081205,0.002,0.3,0.029,0.006,39,20
632132,2015081206,0.002,0.3,0.024,0.008,37,28
632132,2015081207,0.002,0.3,0.019,0.011,31,23
632132,2015081208,0.002,0.4,0.026,0.012,42,21
632132,2015081209,0.002,0.3,0.043,0.008,37,16
632132,2015081210,0.002,0.3,0.046,0.008,24,16
632132,2015081211,0.002,0.3,0.052,0.006,22,16
632132,2015081212,0.002,0.3,0.049,0.009,29,17
632132,2015081213,0.002,0.3,0.051,0.008,29,14
632132,2015081214,0.002,0.3,0.048,0.008,30,14
632132,2015081215,0.002,0.3,0.044,0.008,23,17
632132,2015081216,NA,NA,NA,NA,26,15
632132,2015081217,NA,NA,NA,NA,29,16
632132,2015081218,0.002,0.3,0.04,0.008,28,18
632132,2015081219,0.002,0.3,0.038,0.009,31,19
632132,2015081220,0.002,0.3,0.038,0.009,29,18
632132,2015081221,0.002,0.3,0.033,0.009,28,20
632132,2015081222,0.002,0.3,0.028,0.008,31,18
632132,2015081223,0.002,0.3,0.019,0.008,31,21
632132,2015081224,0.002,0.3,0.023,0.005,29,20
632132,2015081301,0.002,0.3,0.025,0.003,27,23
632132,2015081302,0.002,0.3,0.025,0.003,26,21
632132,2015081303,0.002,0.3,0.026,0.003,28,19
632132,2015081304,0.002,0.3,0.026,0.002,22,14
632132,2015081305,0.002,0.3,0.025,0.003,24,15
632132,2015081306,0.002,0.3,0.024,0.003,22,14
632132,2015081307,0.002,0.3,0.022,0.005,25,14
632132,2015081308,0.002,0.3,0.025,0.006,23,14
632132,2015081309,0.002,0.3,0.035,0.004,23,18
632132,2015081310,0.002,0.3,0.038,0.005,30,21
632132,2015081311,0.002,0.3,0.038,0.004,23,16
632132,2015081312,0.002,0.3,0.037,0.005,25,15
632132,2015081313,0.002,0.3,0.035,0.005,25,14
632132,2015081314,0.002,0.3,0.033,0.005,23,14
632132,2015081315,0.002,0.2,0.032,0.005,26,15
632132,2015081316,0.002,0.3,0.029,0.007,30,19
632132,2015081317,0.002,0.3,0.028,0.008,25,14
632132,2015081318,0.003,0.3,0.024,0.012,27,13
632132,2015081319,0.002,0.3,0.027,0.007,26,14
632132,2015081320,0.002,0.3,0.026,0.008,31,14
632132,2015081321,0.002,0.3,0.038,0.008,36,14
632132,2015081322,0.002,0.3,0.032,0.01,20,14
632132,2015081323,0.002,0.3,0.031,0.007,17,10
632132,2015081324,0.002,0.3,0.028,0.006,19,8
632132,2015081401,0.002,0.3,0.02,0.006,27,10
632132,2015081402,0.002,0.3,0.015,0.006,26,12
632132,2015081403,0.002,0.3,0.018,0.005,23,14
632132,2015081404,0.002,0.3,0.016,0.004,25,17
632132,2015081405,0.002,0.3,0.01,0.004,27,12
632132,2015081406,0.002,0.3,0.011,0.005,NA,12
632132,2015081407,0.002,0.3,0.01,0.006,21,12
632132,2015081408,0.002,0.3,0.01,0.008,20,12
632132,2015081409,0.002,0.3,0.013,0.012,26,12
632132,2015081410,0.002,0.3,0.032,0.006,40,12
632132,2015081411,0.002,0.3,0.034,0.008,33,12
632132,2015081412,0.002,0.3,0.04,0.008,32,10
632132,2015081413,0.002,0.3,0.049,0.006,28,11
632132,2015081414,0.002,0.3,0.054,0.006,21,15
632132,2015081415,0.002,0.3,0.05,0.007,22,12
632132,2015081416,0.002,0.3,0.036,0.011,20,13
632132,2015081417,0.002,0.3,0.038,0.011,26,16
632132,2015081418,0.002,0.3,0.04,0.012,30,18
632132,2015081419,0.002,0.3,0.032,0.015,35,19
632132,2015081420,0.002,0.3,0.027,0.015,42,18
632132,2015081421,0.002,0.4,0.012,0.018,39,22
632132,2015081422,0.002,0.4,0.011,0.012,36,19
632132,2015081423,0.002,0.3,0.014,0.008,33,18
632132,2015081424,0.002,0.3,0.016,0.006,34,18
632132,2015081501,0.002,0.3,0.018,0.004,37,21
632132,2015081502,0.002,0.3,0.02,0.004,30,20
632132,2015081503,0.002,0.3,0.022,0.003,32,16
632132,2015081504,0.002,0.3,0.02,0.003,26,18
632132,2015081505,0.002,0.3,0.02,0.004,30,16
632132,2015081506,0.002,0.3,0.02,0.005,28,18
632132,2015081507,0.002,0.3,0.018,0.007,36,18
632132,2015081508,0.002,0.4,0.019,0.009,38,19
632132,2015081509,0.002,0.4,0.032,0.007,39,17
632132,2015081510,0.003,0.4,0.036,0.008,54,19
632132,2015081511,0.003,0.4,0.036,0.011,38,18
632132,2015081512,0.003,0.4,0.046,0.011,40,20
632132,2015081513,0.003,0.4,0.05,0.011,36,22
632132,2015081514,0.005,0.5,0.037,0.022,33,20
632132,2015081515,0.006,0.5,0.032,0.028,35,23
632132,2015081516,0.004,0.4,0.041,0.018,37,23
632132,2015081517,0.002,0.3,0.053,0.008,39,20
632132,2015081518,0.002,0.3,0.047,0.007,39,23
632132,2015081519,0.002,0.3,0.04,0.009,37,23
632132,2015081520,0.002,0.4,0.03,0.014,39,20
632132,2015081521,0.002,0.4,0.02,0.017,40,27
632132,2015081522,0.002,0.4,0.019,0.014,48,33
632132,2015081523,0.002,0.4,0.018,0.01,53,30
632132,2015081524,0.002,0.4,0.014,0.01,44,26
632132,2015081601,0.002,0.4,0.021,0.007,49,30
632132,2015081602,0.002,0.4,0.022,0.006,39,28
632132,2015081603,0.002,0.4,0.019,0.005,40,30
632132,2015081604,0.002,0.4,0.017,0.006,46,30
632132,2015081605,0.002,0.4,0.018,0.005,39,25
632132,2015081606,0.002,0.3,0.018,0.004,41,28
632132,2015081607,0.002,0.4,0.019,0.006,51,32
632132,2015081608,0.002,0.4,0.015,0.009,44,30
632132,2015081609,0.002,0.4,0.025,0.006,48,28
632132,2015081610,0.002,0.4,0.042,0.005,45,29
632132,2015081611,0.002,0.4,0.036,0.009,48,28
632132,2015081612,0.003,0.5,0.033,0.012,53,29
632132,2015081613,0.003,0.5,0.055,0.007,44,25
632132,2015081614,0.006,0.7,0.045,0.016,48,34
632132,2015081615,0.005,0.6,0.045,0.014,50,36
632132,2015081616,0.004,0.6,0.026,0.023,47,27
632132,2015081617,0.002,0.3,0.044,0.007,45,29
632132,2015081618,0.002,0.4,0.041,0.007,46,30
632132,2015081619,0.003,0.4,0.037,0.011,39,27
632132,2015081620,0.002,0.3,0.053,0.002,34,26
632132,2015081621,0.002,0.4,0.044,0.007,21,NA
632132,2015081622,0.002,0.4,0.045,0.006,23,21
632132,2015081623,0.002,0.3,0.039,0.005,22,17
632132,2015081624,0.002,0.3,0.038,0.003,25,16
632132,2015081701,0.002,0.3,0.034,0.003,26,16
632132,2015081702,0.002,0.3,0.034,0.002,34,22
632132,2015081703,0.002,0.3,0.033,0.002,40,22
632132,2015081704,0.002,0.3,0.028,0.003,37,22
632132,2015081705,0.002,0.3,0.024,0.003,46,26
632132,2015081706,0.002,0.3,0.02,0.004,43,26
632132,2015081707,0.002,0.3,0.025,0.007,43,28
632132,2015081708,0.002,0.4,0.023,0.011,45,29
632132,2015081709,0.002,0.3,0.039,0.006,51,24
632132,2015081710,0.002,0.3,0.045,0.005,38,18
632132,2015081711,0.002,0.3,0.045,0.006,25,20
632132,2015081712,0.002,0.3,0.046,0.005,34,16
632132,2015081713,0.002,0.3,0.048,0.002,28,18
632132,2015081714,0.002,0.3,0.047,0.004,25,24
632132,2015081715,0.002,0.3,0.048,0.004,26,19
632132,2015081716,0.003,0.3,0.05,0.004,31,18
632132,2015081717,0.002,0.3,0.048,0.005,31,15
632132,2015081718,0.002,0.3,0.039,0.005,27,20
632132,2015081719,0.002,0.3,0.033,0.006,31,17
632132,2015081720,0.002,0.3,0.032,0.005,31,10
632132,2015081721,0.002,0.3,0.03,0.004,27,12
632132,2015081722,0.002,0.2,0.027,0.005,25,12
632132,2015081723,0.002,0.3,0.02,0.007,22,12
632132,2015081724,0.002,0.3,0.018,0.008,30,18
632132,2015081801,0.002,0.2,0.025,0.004,25,14
632132,2015081802,0.002,0.2,0.027,0.002,21,14
632132,2015081803,0.002,0.2,0.019,0.003,18,15
632132,2015081804,0.002,0.2,0.018,0.003,23,17
632132,2015081805,0.002,0.2,0.016,0.004,23,13
632132,2015081806,0.002,0.2,0.014,0.005,23,13
632132,2015081807,0.002,0.3,0.008,0.011,22,12
632132,2015081808,0.002,0.3,0.01,0.01,17,NA
632132,2015081809,0.002,0.2,0.024,0.005,38,14
632132,2015081810,0.002,0.2,0.029,0.006,33,12
632132,2015081811,0.002,0.2,0.029,0.006,33,12
632132,2015081812,0.002,0.2,0.031,0.004,30,18
632132,2015081813,0.002,0.2,0.03,0.003,22,12
632132,2015081814,0.002,0.2,0.029,0.004,28,12
632132,2015081815,0.002,0.2,0.029,0.004,23,12
632132,2015081816,0.002,0.2,0.028,0.005,27,12
632132,2015081817,0.002,0.2,0.027,0.005,25,12
632132,2015081818,0.002,0.2,0.026,0.006,25,12
632132,2015081819,0.002,0.2,0.023,0.007,29,12
632132,2015081820,0.002,0.2,0.019,0.009,32,16
632132,2015081821,0.002,0.2,0.011,0.009,38,10
632132,2015081822,0.002,0.3,0.007,0.009,30,13
632132,2015081823,0.002,0.3,0.008,0.009,25,15
632132,2015081824,0.002,0.2,0.01,0.006,25,18
632132,2015081901,0.002,0.2,0.012,0.005,29,13
632132,2015081902,0.002,0.2,0.012,0.005,32,18
632132,2015081903,0.002,0.3,0.014,0.005,27,14
632132,2015081904,0.002,0.2,0.014,0.004,27,20
632132,2015081905,0.002,0.3,0.013,0.005,27,17
632132,2015081906,0.002,0.3,0.014,0.005,23,18
632132,2015081907,0.002,0.3,0.012,0.007,25,18
632132,2015081908,0.002,0.3,0.011,0.01,25,13
632132,2015081909,0.002,0.3,0.014,0.009,30,13
632132,2015081910,0.003,0.4,0.013,0.014,40,17
632132,2015081911,0.003,0.4,0.016,0.012,44,18
632132,2015081912,0.003,0.4,0.017,0.015,31,20
632132,2015081913,0.004,0.4,0.01,0.02,34,17
632132,2015081914,0.003,0.3,0.022,0.011,44,18
632132,2015081915,0.003,0.3,0.023,0.011,37,13
632132,2015081916,0.003,0.3,0.025,0.01,39,16
632132,2015081917,0.002,0.3,0.026,0.01,41,19
632132,2015081918,0.002,0.2,0.026,0.008,37,12
632132,2015081919,0.002,0.3,0.024,0.01,33,12
632132,2015081920,0.002,0.3,0.017,0.013,37,13
632132,2015081921,0.002,0.3,0.016,0.011,34,14
632132,2015081922,0.002,0.3,0.009,0.013,30,16
632132,2015081923,0.002,0.3,0.004,0.015,40,18
632132,2015081924,0.002,0.3,0.003,0.014,33,14
632132,2015082001,0.002,0.3,0.004,0.011,35,17
632132,2015082002,0.002,0.3,0.004,0.011,37,17
632132,2015082003,0.002,0.3,0.008,0.008,36,16
632132,2015082004,0.002,0.3,0.006,0.008,30,15
632132,2015082005,0.002,0.3,0.002,0.009,37,17
632132,2015082006,0.002,0.4,0.001,0.01,38,14
632132,2015082007,0.002,0.3,0.01,0.01,44,20
632132,2015082008,0.002,0.3,0.014,0.011,34,20
632132,2015082009,0.002,0.3,0.015,0.013,27,19
632132,2015082010,0.002,0.3,0.023,0.009,31,13
632132,2015082011,0.002,0.3,0.03,0.009,30,14
632132,2015082012,0.002,0.3,0.037,0.008,38,19
632132,2015082013,0.002,0.3,0.041,0.008,30,15
632132,2015082014,0.002,0.3,0.042,0.005,34,19
632132,2015082015,NA,NA,NA,NA,29,20
632132,2015082016,NA,NA,NA,NA,29,NA
632132,2015082017,NA,NA,NA,NA,33,NA
632132,2015082018,0.002,0.3,0.034,0.015,NA,17
632132,2015082019,0.002,0.3,0.039,0.009,40,24
632132,2015082020,0.002,0.3,0.038,0.008,25,18
632132,2015082021,0.002,0.3,0.031,0.012,29,14
632132,2015082022,0.002,0.3,0.028,0.011,29,20
632132,2015082023,0.002,0.3,0.026,0.01,31,20
632132,2015082024,0.002,0.3,0.021,0.007,32,18
632132,2015082101,0.002,0.3,0.02,0.009,28,19
632132,2015082102,0.002,0.3,0.032,0.005,32,22
632132,2015082103,0.002,0.3,0.03,0.003,27,14
632132,2015082104,0.002,0.3,0.028,0.005,28,19
632132,2015082105,0.002,0.3,0.031,0.004,24,18
632132,2015082106,0.002,0.3,0.024,0.005,31,16
632132,2015082107,0.002,0.3,0.02,0.008,29,21
632132,2015082108,0.002,0.3,0.015,0.013,32,23
632132,2015082109,0.002,0.4,0.011,0.015,37,20
632132,2015082110,0.002,0.4,0.013,0.016,35,26
632132,2015082111,0.002,0.4,0.017,0.017,41,26
632132,2015082112,0.002,0.4,0.034,0.017,58,28
632132,2015082113,0.004,0.4,0.035,0.02,50,27
632132,2015082114,0.002,0.4,0.048,0.012,44,26
632132,2015082115,0.004,0.4,0.04,0.02,35,30
632132,2015082116,0.003,0.4,0.042,0.017,32,24
632132,2015082117,0.002,0.3,0.046,0.013,28,22
632132,2015082118,0.002,0.3,0.038,0.018,34,18
632132,2015082119,0.002,0.3,0.034,0.019,42,24
632132,2015082120,0.004,0.5,0.006,0.038,34,23
632132,2015082121,0.002,0.4,0.017,0.018,50,21
632132,2015082122,0.002,0.4,0.01,0.019,37,24
632132,2015082123,0.002,0.4,0.012,0.015,35,25
632132,2015082124,0.002,0.4,0.013,0.013,40,21
632132,2015082201,0.002,0.4,0.02,0.009,44,25
632132,2015082202,0.002,0.3,0.029,0.005,33,27
632132,2015082203,0.002,0.3,0.019,0.008,35,29
632132,2015082204,0.002,0.3,0.016,0.008,40,25
632132,2015082205,0.002,0.3,0.018,0.011,45,25
632132,2015082206,0.002,0.3,0.035,0.005,47,25
632132,2015082207,0.002,0.3,0.03,0.007,43,29
632132,2015082208,0.002,0.3,0.031,0.006,39,31
632132,2015082209,0.002,0.3,0.039,0.007,41,25
632132,2015082210,0.002,0.3,0.051,0.005,41,27
632132,2015082211,0.002,0.3,0.048,0.01,42,29
632132,2015082212,0.002,0.4,0.054,0.009,52,28
632132,2015082213,0.003,0.4,0.047,0.017,45,29
632132,2015082214,0.005,0.5,0.038,0.024,47,29
632132,2015082215,0.004,0.4,0.044,0.022,43,31
632132,2015082216,0.003,0.4,0.062,0.008,45,26
632132,2015082217,0.003,0.4,0.054,0.012,46,29
632132,2015082218,0.003,0.5,0.035,0.026,42,27
632132,2015082219,0.004,0.5,0.034,0.024,49,27
632132,2015082220,0.003,0.6,0.017,0.032,54,32
632132,2015082221,0.003,0.5,0.025,0.022,64,35
632132,2015082222,0.002,0.5,0.014,0.023,52,39
632132,2015082223,0.002,0.5,0.02,0.016,59,38
632132,2015082224,0.002,0.4,0.025,0.013,60,38
632132,2015082301,0.002,0.4,0.04,0.008,52,38
632132,2015082302,0.002,0.4,0.041,0.007,62,46
632132,2015082303,0.002,0.4,0.04,0.006,66,51
632132,2015082304,0.002,0.4,0.036,0.006,59,44
632132,2015082305,0.002,0.4,0.046,0.003,59,51
632132,2015082306,0.002,0.4,0.051,0.004,58,46
632132,2015082307,0.002,0.4,0.046,0.005,63,46
632132,2015082308,0.002,0.4,0.039,0.007,60,42
632132,2015082309,0.002,0.4,0.041,0.007,66,48
632132,2015082310,0.002,0.4,0.062,0.005,58,42
632132,2015082311,0.002,0.4,0.056,0.004,49,36
632132,2015082312,0.003,0.4,0.053,0.003,45,27
