"loc","mdate","SO2","CO","O3","NO2","PM10","PM25"
"111123",2018090521,0.004,0.5,0.058,0.023,38,19
"111123",2018090522,0.004,0.5,0.057,0.022,33,15
"111123",2018090523,0.004,0.5,0.055,0.021,40,17
"111123",2018090524,0.004,0.5,0.048,0.021,30,14
"111123",2018090601,0.003,0.5,0.039,0.021,29,15
"111123",2018090602,0.004,0.5,0.026,0.027,27,13
"111123",2018090603,0.004,0.6,0.024,0.029,28,16
"111123",2018090604,0.004,0.5,0.046,0.018,32,15
"111123",2018090605,0.004,0.6,0.038,0.021,31,19
"111123",2018090606,0.004,0.6,0.013,0.036,27,15
"111123",2018090607,0.004,0.7,0.004,0.042,31,18
"111123",2018090608,0.004,0.6,0.009,0.047,30,15
"111123",2018090609,0.004,0.7,0.018,0.046,32,16
"111123",2018090610,0.005,0.7,0.027,0.045,31,15
"111123",2018090611,0.005,0.6,0.036,0.044,36,17
"111123",2018090612,0.005,0.6,0.063,0.032,35,18
"111123",2018090613,0.005,0.6,0.073,0.03,38,21
"111123",2018090614,0.005,0.5,0.085,0.026,39,23
"111123",2018090615,0.005,0.6,0.083,0.032,42,27
"111123",2018090616,0.005,0.5,0.07,0.031,41,23
"111123",2018090617,0.005,0.5,0.064,0.03,35,23
"111123",2018090618,0.005,0.5,0.06,0.024,30,16
"111123",2018090619,0.005,0.5,0.049,0.027,24,15
"111123",2018090620,0.004,0.5,0.048,0.025,27,14
"111123",2018090621,0.005,0.4,0.046,0.022,23,16
"111123",2018090622,0.005,0.5,0.04,0.024,22,13
"111123",2018090623,0.004,0.4,0.043,0.023,23,14
"111123",2018090624,0.004,0.4,0.062,0.014,24,15
"111123",2018090701,0.003,0.4,0.06,0.015,17,13
"111123",2018090702,0.003,0.4,0.06,0.012,18,13
"111123",2018090703,0.004,0.4,0.061,0.012,24,15
"111123",2018090704,0.004,0.4,0.06,0.013,29,16
"111123",2018090705,0.005,0.5,0.061,0.013,35,17
"111123",2018090706,0.004,0.5,0.054,0.02,38,18
"111123",2018090707,0.005,0.5,0.04,0.031,42,21
"111123",2018090708,0.004,0.6,0.025,0.046,41,19
"111123",2018090709,0.004,0.5,0.038,0.025,35,19
"111123",2018090710,0.003,0.5,0.041,0.019,24,11
"111123",2018090711,0.003,0.5,0.042,0.021,20,12
"111123",2018090712,0.003,0.4,0.05,0.017,20,9
"111123",2018090713,0.003,0.4,0.052,0.014,20,10
"111123",2018090714,0.003,0.4,0.048,0.014,19,9
"111123",2018090715,0.003,0.4,0.048,0.015,19,10
"111123",2018090716,0.003,0.4,0.046,0.017,19,10
"111123",2018090717,0.004,0.4,0.044,0.016,20,12
"111123",2018090718,0.003,0.5,0.037,0.018,15,8
"111123",2018090719,0.003,0.4,0.033,0.021,17,11
"111123",2018090720,0.003,0.4,0.029,0.023,20,13
"111123",2018090721,0.003,0.4,0.027,0.023,21,12
"111123",2018090722,0.003,0.4,0.032,0.016,15,8
"111123",2018090723,0.003,0.4,0.034,0.013,14,9
"111123",2018090724,0.003,0.4,0.036,0.013,14,7
"111123",2018090801,0.003,0.4,0.036,0.015,15,7
"111123",2018090802,0.003,0.5,0.03,0.023,20,10
"111123",2018090803,0.003,0.5,0.032,0.019,19,8
"111123",2018090804,0.003,0.5,0.018,0.026,16,9
"111123",2018090805,0.003,0.5,0.022,0.02,24,12
"111123",2018090806,0.003,0.5,0.014,0.029,26,9
"111123",2018090807,0.003,0.6,0.004,0.036,22,14
"111123",2018090808,0.003,0.5,0.01,0.033,25,13
"111123",2018090809,0.004,0.5,0.014,0.033,21,9
"111123",2018090810,0.004,0.5,0.023,0.029,26,11
"111123",2018090811,0.004,0.5,0.033,0.022,27,11
"111123",2018090812,0.003,0.4,0.044,0.012,23,11
"111123",2018090813,0.004,0.4,0.051,0.012,22,10
"111123",2018090814,0.004,0.3,0.05,0.011,20,9
"111123",2018090815,0.004,0.3,0.047,0.008,17,8
"111123",2018090816,0.003,0.3,0.044,0.01,18,7
"111123",2018090817,0.003,0.3,0.046,0.01,17,8
"111123",2018090818,0.004,0.4,0.043,0.013,22,13
"111123",2018090819,0.003,0.5,0.038,0.019,28,16
"111123",2018090820,0.004,0.4,0.035,0.019,28,16
"111123",2018090821,0.003,0.4,0.031,0.022,24,11
"111123",2018090822,0.003,0.4,0.033,0.018,23,12
"111123",2018090823,0.003,0.5,0.029,0.022,25,13
"111123",2018090824,0.003,0.4,0.02,0.03,23,11
"111123",2018090901,0.004,0.5,0.014,0.034,22,12
"111123",2018090902,0.003,0.5,0.013,0.032,23,11
"111123",2018090903,0.003,0.5,0.017,0.024,25,13
"111123",2018090904,0.003,0.5,0.015,0.022,22,11
"111123",2018090905,0.003,0.5,0.012,0.023,25,12
"111123",2018090906,0.003,0.5,0.012,0.024,25,12
"111123",2018090907,0.003,0.5,0.007,0.028,24,14
"111123",2018090908,0.003,0.5,0.013,0.025,24,11
"111123",2018090909,0.004,0.4,0.022,0.019,20,9
"111123",2018090910,0.004,0.4,0.028,0.016,17,8
"111123",2018090911,0.003,0.3,0.037,0.012,15,8
"111123",2018090912,0.003,0.3,0.044,0.01,15,7
"111123",2018090913,0.003,0.4,0.052,0.009,20,9
"111123",2018090914,0.004,0.3,0.056,0.01,16,8
"111123",2018090915,0.003,0.3,0.06,0.011,20,9
"111123",2018090916,0.003,0.3,0.062,0.012,16,8
"111123",2018090917,0.003,0.3,0.058,0.014,16,9
"111123",2018090918,0.003,0.3,0.053,0.014,15,11
"111123",2018090919,0.003,0.3,0.049,0.018,13,9
"111123",2018090920,0.004,0.4,0.032,0.03,26,13
"111123",2018090921,0.003,0.5,0.024,0.027,25,13
"111123",2018090922,0.003,0.3,0.029,0.016,14,8
"111123",2018090923,0.003,0.3,0.036,0.01,10,7
"111123",2018090924,0.003,0.3,0.037,0.009,7,5
"111123",2018091001,0.003,0.3,0.037,0.008,7,3
"111123",2018091002,0.002,0.3,0.038,0.007,6,3
"111123",2018091003,0.003,0.3,0.037,0.006,6,4
"111123",2018091004,0.003,0.3,0.037,0.006,7,3
"111123",2018091005,0.003,0.3,0.035,0.008,11,4
"111123",2018091006,0.003,0.3,0.028,0.014,9,4
"111123",2018091007,0.003,0.3,0.023,0.021,13,5
"111123",2018091008,0.003,0.4,0.02,0.025,10,3
"111123",2018091009,0.003,0.4,0.025,0.019,13,3
"111123",2018091010,0.003,0.4,0.028,0.017,12,4
"111123",2018091011,0.003,0.4,0.033,0.014,14,5
"111123",2018091012,0.003,0.4,0.035,0.014,13,4
"111123",2018091013,0.003,0.4,0.041,0.012,13,6
"111123",2018091014,0.003,0.3,0.041,0.012,12,5
"111123",2018091015,0.003,0.4,0.041,0.015,7,6
"111123",2018091016,0.003,0.4,0.039,0.016,12,4
"111123",2018091017,0.002,0.4,0.034,0.019,11,5
"111123",2018091018,0.003,0.4,0.031,0.019,11,5
"111123",2018091019,0.003,0.4,0.028,0.022,15,9
"111123",2018091020,0.003,0.5,0.022,0.026,15,8
"111123",2018091021,0.003,0.5,0.022,0.022,16,6
"111123",2018091022,0.003,0.3,0.027,0.014,12,7
"111123",2018091023,0.002,0.3,0.024,0.016,11,6
"111123",2018091024,0.002,0.3,0.027,0.013,11,6
"111123",2018091101,0.002,0.3,0.027,0.014,12,5
"111123",2018091102,0.003,0.3,0.029,0.012,11,5
"111123",2018091103,0.002,0.3,0.031,0.01,9,6
"111123",2018091104,0.003,0.3,0.03,0.01,9,5
"111123",2018091105,0.003,0.3,0.03,0.01,10,6
"111123",2018091106,0.003,0.3,0.024,0.015,8,4
"111123",2018091107,0.002,0.3,0.015,0.027,9,3
"111123",2018091108,0.002,0.4,0.015,0.028,10,4
"111123",2018091109,0.003,0.4,0.021,0.021,11,3
"111123",2018091110,0.002,0.4,0.026,0.016,12,5
"111123",2018091111,0.003,0.3,0.029,0.015,11,4
"111123",2018091112,0.003,0.3,0.033,0.014,13,5
"111123",2018091113,0.003,0.3,0.037,0.014,12,5
"111123",2018091114,0.003,0.3,0.039,0.015,12,5
"111123",2018091115,0.003,0.4,0.038,0.018,15,6
"111123",2018091116,0.003,0.3,0.037,0.018,13,6
"111123",2018091117,0.003,0.4,0.034,0.019,13,5
"111123",2018091118,0.003,0.4,0.032,0.021,14,7
"111123",2018091119,0.003,0.4,0.033,0.019,14,7
"111123",2018091120,0.003,0.4,0.026,0.02,13,7
"111123",2018091121,0.003,0.4,0.023,0.022,14,7
"111123",2018091122,0.003,0.4,0.025,0.018,12,6
"111123",2018091123,0.003,0.3,0.024,0.018,14,7
"111123",2018091124,0.003,0.3,0.026,0.016,10,5
"111123",2018091201,0.003,0.3,0.026,0.015,13,5
"111123",2018091202,0.003,0.3,0.031,0.011,9,4
"111123",2018091203,0.003,0.3,0.033,0.009,12,5
"111123",2018091204,0.003,0.3,0.033,0.008,9,5
"111123",2018091205,0.002,0.3,0.033,0.01,8,5
"111123",2018091206,0.003,0.3,0.027,0.015,8,4
"111123",2018091207,0.003,0.3,0.017,0.026,9,5
"111123",2018091208,0.003,0.4,0.017,0.028,9,4
"111123",2018091209,0.003,0.4,0.023,0.021,9,4
"111123",2018091210,0.003,0.3,0.027,0.019,10,4
"111123",2018091211,0.003,0.4,0.029,0.021,13,4
"111123",2018091212,0.003,0.3,0.038,0.014,13,4
"111123",2018091213,0.003,0.3,0.041,0.014,14,5
"111123",2018091214,0.003,0.3,0.048,0.015,14,5
"111123",2018091215,0.003,0.3,0.052,0.016,15,5
"111123",2018091216,0.003,0.3,0.051,0.019,18,7
"111123",2018091217,0.003,0.4,0.051,0.023,22,12
"111123",2018091218,0.003,0.4,0.05,0.025,28,11
"111123",2018091219,0.003,0.4,0.04,0.035,23,12
"111123",2018091220,0.003,0.6,0.024,0.049,21,13
"111123",2018091221,0.003,0.6,0.006,0.066,25,17
"111123",2018091222,0.003,0.5,0.009,0.052,23,11
"111123",2018091223,0.003,0.4,0.013,0.043,21,10
"111123",2018091224,0.003,0.6,0.011,0.046,17,9
"111123",2018091301,0.003,0.5,0.007,0.048,20,11
"111123",2018091302,0.003,0.4,0.016,0.033,18,9
"111123",2018091303,0.003,0.4,0.019,0.024,16,10
"111123",2018091304,0.003,0.3,0.025,0.012,13,7
"111123",2018091305,0.003,0.3,0.023,0.013,15,7
"111123",2018091306,0.003,0.3,0.02,0.017,11,5
"111123",2018091307,0.003,0.4,0.008,0.031,16,6
"111123",2018091308,0.003,0.5,0.006,0.034,14,8
"111123",2018091309,0.003,0.4,0.013,0.025,16,7
"111123",2018091310,0.003,0.4,0.013,0.027,18,5
"111123",2018091311,0.003,0.5,0.014,0.029,18,8
"111123",2018091312,0.003,0.4,0.018,0.026,18,7
"111123",2018091313,0.003,0.4,0.025,0.021,15,7
"111123",2018091314,0.003,0.4,0.034,0.017,13,5
"111123",2018091315,0.003,0.4,0.039,0.018,15,9
"111123",2018091316,0.003,0.4,0.038,0.021,16,5
"111123",2018091317,0.003,0.4,0.044,0.019,19,10
"111123",2018091318,0.003,0.4,0.04,0.026,19,11
"111123",2018091319,0.003,0.5,0.03,0.03,24,15
"111123",2018091320,0.003,0.5,0.025,0.033,22,13
"111123",2018091321,0.003,0.5,0.019,0.038,22,16
"111123",2018091322,0.003,0.6,0.01,0.046,20,12
"111123",2018091323,0.003,0.5,0.004,0.05,24,13
"111123",2018091324,0.003,0.5,0.002,0.049,21,12
"111123",2018091401,0.004,0.5,0.004,0.042,22,14
"111123",2018091402,0.003,0.4,0.011,0.029,21,12
"111123",2018091403,0.003,0.4,0.013,0.026,18,11
"111123",2018091404,0.003,0.5,0.006,0.032,16,9
"111123",2018091405,0.003,0.5,0.003,0.033,19,12
"111123",2018091406,0.003,0.4,0.003,0.031,18,10
"111123",2018091407,0.003,0.5,0.003,0.034,17,11
"111123",2018091408,0.003,0.5,0.007,0.031,17,9
"111123",2018091409,0.003,0.4,0.01,0.029,17,11
"111123",2018091410,0.003,0.5,0.012,0.029,18,9
"111123",2018091411,0.003,0.4,0.019,0.023,18,10
"111123",2018091412,0.003,0.5,0.022,0.022,15,8
"111123",2018091413,0.004,0.4,0.03,0.019,14,9
"111123",2018091414,0.004,0.4,0.034,0.018,13,7
"111123",2018091415,0.003,0.4,0.029,0.025,14,8
"111123",2018091416,0.003,0.3,0.033,0.018,15,8
"111123",2018091417,0.003,0.4,0.03,0.021,16,9
"111123",2018091418,0.003,0.5,0.03,0.023,14,7
"111123",2018091419,0.003,0.5,0.027,0.025,15,10
"111123",2018091420,0.003,0.6,0.02,0.03,19,11
"111123",2018091421,0.003,0.4,0.021,0.028,18,11
"111123",2018091422,0.002,0.4,0.021,0.025,16,10
"111123",2018091423,0.003,0.3,0.023,0.019,16,11
"111123",2018091424,0.003,0.3,0.025,0.017,11,7
"111123",2018091501,0.003,0.3,0.027,0.014,12,7
"111123",2018091502,0.003,0.4,0.025,0.013,10,6
"111123",2018091503,0.003,0.3,0.027,0.01,9,7
"111123",2018091504,0.003,0.4,0.026,0.011,9,5
"111123",2018091505,0.003,0.4,0.027,0.011,7,6
"111123",2018091506,0.003,0.5,0.02,0.019,6,3
"111123",2018091507,0.003,0.3,0.02,0.018,7,5
"111123",2018091508,0.003,0.5,0.016,0.022,7,3
"111123",2018091509,0.003,0.4,0.015,0.025,7,3
"111123",2018091510,0.003,0.4,0.022,0.019,7,3
"111123",2018091511,0.003,0.4,0.025,0.018,7,5
"111123",2018091512,0.003,0.3,0.029,0.019,9,4
"111123",2018091513,0.003,0.4,0.034,0.018,9,3
"111123",2018091514,0.003,0.4,0.03,0.023,9,5
"111123",2018091515,0.002,0.4,0.026,0.027,10,5
"111123",2018091516,0.003,0.4,0.019,0.033,10,6
"111123",2018091517,0.003,0.4,0.012,0.043,15,8
"111123",2018091518,0.003,0.5,0.007,0.048,13,6
"111123",2018091519,0.003,0.5,0.004,0.052,14,8
"111123",2018091520,0.003,0.5,0.002,0.053,17,9
"111123",2018091521,0.004,0.4,0.013,0.039,25,15
"111123",2018091522,0.003,0.4,0.019,0.028,16,10
"111123",2018091523,0.003,0.6,0.011,0.039,17,11
"111123",2018091524,0.003,0.5,0.003,0.046,18,11
"111123",2018091601,0.004,0.5,0.006,0.041,20,14
"111123",2018091602,0.004,0.5,0.008,0.035,22,13
"111123",2018091603,0.004,0.5,0.008,0.036,24,15
"111123",2018091604,0.003,0.4,0.017,0.024,28,14
"111123",2018091605,0.003,0.4,0.023,0.014,31,18
"111123",2018091606,0.003,0.4,0.02,0.012,33,16
"111123",2018091607,0.003,0.4,0.02,0.013,34,18
"111123",2018091608,0.003,0.4,0.018,0.016,38,19
"111123",2018091609,0.003,0.4,0.017,0.017,38,21
"111123",2018091610,0.004,0.4,0.028,0.014,35,17
"111123",2018091611,0.003,0.4,0.039,0.011,34,18
"111123",2018091612,0.003,0.4,0.041,0.014,27,15
"111123",2018091613,0.003,0.4,0.044,0.016,29,17
"111123",2018091614,0.003,0.5,0.047,0.017,41,20
"111123",2018091615,0.003,0.5,0.052,0.015,55,31
"111123",2018091616,0.003,0.6,0.052,0.016,45,33
"111123",2018091617,0.003,0.6,0.046,0.019,44,33
"111123",2018091618,0.003,0.6,0.049,0.021,37,30
"111123",2018091619,0.004,0.6,0.056,0.016,37,28
"111123",2018091620,0.003,0.5,0.057,0.013,33,25
"111123",2018091621,0.003,0.5,0.046,0.019,35,26
"111123",2018091622,0.003,0.5,0.035,0.024,32,23
"111123",2018091623,0.003,0.5,0.031,0.021,30,20
"111123",2018091624,0.003,0.4,0.031,0.019,23,14
"111123",2018091701,0.003,0.4,0.033,0.015,23,17
"111123",2018091702,0.003,0.5,0.034,0.013,19,13
"111123",2018091703,0.003,0.4,0.037,0.009,22,15
"111123",2018091704,0.003,0.4,0.037,0.008,19,11
"111123",2018091705,0.003,0.4,0.035,0.009,18,11
"111123",2018091706,0.003,0.4,0.029,0.013,19,12
"111123",2018091707,0.002,0.5,0.016,0.021,23,15
"111123",2018091708,0.003,0.6,0.019,0.023,20,11
"111123",2018091709,0.003,0.6,0.025,0.021,19,11
"111123",2018091710,0.003,0.5,0.029,0.022,23,13
"111123",2018091711,0.003,0.5,0.036,0.017,22,13
"111123",2018091712,NA,NA,NA,NA,NA,NA
"111123",2018091713,NA,NA,NA,NA,NA,NA
"111123",2018091714,NA,NA,NA,NA,NA,NA
"111123",2018091715,NA,NA,NA,NA,33,17
"111123",2018091716,NA,NA,NA,NA,25,11
"111123",2018091717,NA,NA,NA,NA,25,13
"111123",2018091718,NA,NA,NA,NA,22,14
"111123",2018091719,0.003,0.5,0.033,0.028,37,20
"111123",2018091720,0.004,0.5,0.037,0.021,28,16
"111123",2018091721,0.003,0.6,0.03,0.029,27,15
"111123",2018091722,0.004,0.5,0.037,0.021,23,13
"111123",2018091723,0.003,0.6,0.023,0.036,21,14
"111123",2018091724,0.004,0.7,0.012,0.045,22,13
"111123",2018091801,0.003,0.7,0.013,0.042,24,15
"111123",2018091802,0.004,0.7,0.003,0.049,27,14
"111123",2018091803,0.003,0.6,0.01,0.036,29,17
"111123",2018091804,0.003,0.7,0.012,0.032,26,15
"111123",2018091805,0.003,0.6,0.007,0.034,25,17
"111123",2018091806,0.003,0.7,0.006,0.035,25,14
"111123",2018091807,0.002,0.6,0.003,0.037,27,16
"111123",2018091808,0.004,0.6,0.005,0.036,27,14
"111123",2018091809,0.003,0.7,0.008,0.038,29,14
"111123",2018091810,0.004,0.9,0.01,0.046,31,14
"111123",2018091811,0.004,0.9,0.013,0.053,36,20
"111123",2018091812,0.004,0.8,0.019,0.054,36,17
"111123",2018091813,0.004,0.6,0.032,0.041,38,17
"111123",2018091814,0.004,0.5,0.042,0.036,33,14
"111123",2018091815,0.004,0.5,0.047,0.03,40,19
"111123",2018091816,0.004,0.5,0.066,0.023,36,16
"111123",2018091817,0.004,0.5,0.049,0.021,37,18
"111123",2018091818,0.004,0.5,0.044,0.022,28,14
"111123",2018091819,0.004,0.6,0.033,0.031,38,21
"111123",2018091820,0.004,0.6,0.026,0.036,38,19
"111123",2018091821,0.003,0.7,0.015,0.045,29,16
"111123",2018091822,0.004,0.6,0.012,0.049,30,16
"111123",2018091823,0.003,0.7,0.01,0.05,31,18
"111123",2018091824,0.003,0.6,0.012,0.046,28,15
"111123",2018091901,0.003,0.6,0.006,0.049,27,16
"111123",2018091902,0.004,0.7,0.005,0.046,28,15
"111123",2018091903,0.003,0.7,0.008,0.042,29,16
"111123",2018091904,0.003,0.6,0.007,0.04,29,16
"111123",2018091905,0.003,0.6,0.011,0.03,30,18
"111123",2018091906,0.003,0.6,0.007,0.034,29,17
"111123",2018091907,0.003,0.6,0.008,0.035,31,17
"111123",2018091908,0.003,0.6,0.012,0.034,29,16
"111123",2018091909,0.004,0.6,0.014,0.031,32,17
"111123",2018091910,0.004,0.8,0.017,0.036,31,13
"111123",2018091911,0.004,0.8,0.03,0.036,42,18
"111123",2018091912,0.004,0.8,0.025,0.043,36,16
"111123",2018091913,0.004,0.7,0.03,0.046,41,19
"111123",2018091914,0.004,0.7,0.039,0.041,38,17
"111123",2018091915,0.005,0.6,0.039,0.043,38,20
"111123",2018091916,0.004,0.6,0.037,0.044,37,18
"111123",2018091917,0.004,0.7,0.038,0.041,37,17
"111123",2018091918,0.003,0.8,0.037,0.04,30,16
"111123",2018091919,0.004,0.8,0.037,0.043,39,20
"111123",2018091920,0.004,0.9,0.036,0.043,48,27
"111123",2018091921,0.004,0.8,0.013,0.069,46,26
"111123",2018091922,0.004,0.7,0.011,0.07,43,25
"111123",2018091923,0.004,0.5,0.027,0.046,31,21
"111123",2018091924,0.003,0.5,0.038,0.029,18,12
"111123",2018092001,0.003,0.4,0.044,0.022,17,12
"111123",2018092002,0.003,0.4,0.047,0.016,19,12
"111123",2018092003,0.003,0.5,0.034,0.02,23,17
"111123",2018092004,0.003,0.5,0.026,0.021,25,16
"111123",2018092005,0.003,0.5,0.025,0.018,28,15
"111123",2018092006,0.003,0.4,0.027,0.016,22,15
"111123",2018092007,0.003,0.4,0.028,0.021,21,15
"111123",2018092008,0.003,0.4,0.024,0.025,14,10
"111123",2018092009,0.003,0.5,0.022,0.028,12,9
"111123",2018092010,0.003,0.5,0.018,0.033,14,9
"111123",2018092011,0.003,0.5,0.021,0.028,17,8
"111123",2018092012,0.002,0.6,0.023,0.028,13,6
"111123",2018092013,0.003,0.5,0.029,0.021,8,6
"111123",2018092014,0.003,0.4,0.035,0.016,6,4
"111123",2018092015,0.003,0.5,0.035,0.017,7,5
"111123",2018092016,0.003,0.5,0.033,0.02,7,3
"111123",2018092017,0.003,0.5,0.031,0.021,8,5
"111123",2018092018,0.003,0.5,0.027,0.025,7,4
"111123",2018092019,0.003,0.5,0.027,0.022,8,5
"111123",2018092020,0.003,0.5,0.029,0.018,8,5
"111123",2018092021,0.002,0.5,0.028,0.019,8,7
"111123",2018092022,0.003,0.4,0.028,0.017,6,4
"111123",2018092023,0.003,0.4,0.027,0.019,6,1
"111123",2018092024,0.003,0.4,0.028,0.017,5,3
"111123",2018092101,0.002,0.3,0.033,0.011,5,4
"111123",2018092102,0.003,0.3,0.034,0.009,6,3
"111123",2018092103,0.002,0.3,0.034,0.009,11,4
"111123",2018092104,0.003,0.3,0.034,0.009,7,5
"111123",2018092105,0.003,0.3,0.034,0.008,8,4
"111123",2018092106,0.002,0.3,0.03,0.014,5,3
"111123",2018092107,0.003,0.4,0.023,0.021,7,5
"111123",2018092108,0.003,0.4,0.018,0.027,6,3
"111123",2018092109,0.003,0.6,0.013,0.034,8,6
"111123",2018092110,0.003,0.5,0.016,0.032,7,4
"111123",2018092111,0.003,0.6,0.015,0.033,10,6
"111123",2018092112,0.003,0.7,0.023,0.023,7,4
"111123",2018092113,0.003,0.5,0.022,0.025,6,6
"111123",2018092114,0.003,0.5,0.026,0.022,5,2
"111123",2018092115,0.003,0.4,0.032,0.018,5,4
"111123",2018092116,0.003,0.4,0.028,0.02,7,4
"111123",2018092117,0.003,0.5,0.024,0.025,10,4
"111123",2018092118,0.003,0.5,0.026,0.024,7,3
"111123",2018092119,0.003,0.5,0.022,0.027,7,5
"111123",2018092120,0.003,0.6,0.02,0.027,7,4
"111123",2018092121,0.003,0.5,0.02,0.026,8,4
"111123",2018092122,0.002,0.6,0.008,0.04,9,5
"111123",2018092123,0.003,0.6,0.003,0.044,12,7
"111123",2018092124,0.003,0.7,0.002,0.046,12,7
"111123",2018092201,0.003,0.6,0.003,0.042,15,8
"111123",2018092202,0.003,0.5,0.003,0.039,13,7
"111123",2018092203,0.003,0.6,0.002,0.041,13,8
"111123",2018092204,0.003,0.6,0.004,0.037,12,6
"111123",2018092205,0.003,0.5,0.01,0.032,12,8
"111123",2018092206,0.003,0.5,0.022,0.033,11,8
"111123",2018092207,0.003,0.6,0.011,0.039,22,13
"111123",2018092208,0.003,0.5,0.022,0.032,15,9
"111123",2018092209,0.004,0.6,0.024,0.036,17,8
"111123",2018092210,0.004,0.7,0.039,0.033,24,13
"111123",2018092211,0.005,0.7,0.043,0.028,52,20
"111123",2018092212,0.005,0.6,0.05,0.021,42,18
"111123",2018092213,0.004,0.5,0.05,0.016,39,13
"111123",2018092214,0.004,0.4,0.05,0.013,27,9
"111123",2018092215,0.003,0.4,0.05,0.01,25,9
"111123",2018092216,0.004,0.5,0.052,0.014,28,7
"111123",2018092217,0.004,0.5,0.048,0.015,32,13
"111123",2018092218,0.003,0.5,0.044,0.016,31,12
"111123",2018092219,0.003,0.5,0.034,0.021,32,13
"111123",2018092220,0.004,0.5,0.03,0.024,35,13
"111123",2018092221,0.004,0.5,0.023,0.029,46,NA
"111123",2018092222,0.004,0.5,0.011,0.04,33,9
"111123",2018092223,0.003,0.6,0.005,0.044,35,12
"111123",2018092224,0.004,0.7,0.003,0.043,32,11
"111123",2018092301,0.003,0.7,0.004,0.041,32,15
"111123",2018092302,0.004,0.7,0.003,0.041,32,12
"111123",2018092303,0.004,0.6,0.004,0.036,34,13
"111123",2018092304,0.004,0.6,0.011,0.025,30,12
"111123",2018092305,0.004,0.5,0.01,0.027,30,13
"111123",2018092306,0.004,0.6,0.007,0.029,29,11
"111123",2018092307,0.004,0.5,0.005,0.03,32,12
"111123",2018092308,0.003,0.5,0.008,0.027,27,10
"111123",2018092309,0.004,0.5,0.014,0.023,28,12
"111123",2018092310,0.004,0.5,0.021,0.02,25,8
"111123",2018092311,0.005,0.5,0.028,0.017,26,9
"111123",2018092312,0.004,0.5,0.03,0.017,25,10
"111123",2018092313,0.005,0.5,0.038,0.017,27,11
"111123",2018092314,0.006,0.5,0.053,0.016,23,8
"111123",2018092315,0.005,0.4,0.055,0.012,24,10
"111123",2018092316,0.004,0.4,0.058,0.012,24,9
"111123",2018092317,0.004,0.4,0.055,0.011,23,11
"111123",2018092318,0.004,0.4,0.054,0.015,26,10
"111123",2018092319,0.004,0.4,0.055,0.015,28,11
"111123",2018092320,0.004,0.4,0.051,0.016,24,10
"111123",2018092321,0.004,0.3,0.045,0.011,19,7
"111123",2018092322,0.004,0.4,0.043,0.009,15,5
"111123",2018092323,0.004,0.4,0.039,0.013,15,8
"111123",2018092324,0.004,0.5,0.034,0.016,15,7
"111123",2018092401,0.004,0.5,0.034,0.014,18,9
"111123",2018092402,0.004,0.5,0.035,0.011,15,7
"111123",2018092403,0.003,0.5,0.033,0.011,18,9
"111123",2018092404,0.004,0.5,0.032,0.01,17,8
"111123",2018092405,0.004,0.5,0.029,0.011,18,8
"111123",2018092406,0.003,0.5,0.029,0.012,16,8
"111123",2018092407,0.003,0.4,0.033,0.01,15,8
"111123",2018092408,0.003,0.4,0.03,0.011,14,5
"111123",2018092409,0.004,0.3,0.031,0.007,13,4
"111123",2018092410,0.004,0.3,0.03,0.005,13,4
"111123",2018092411,0.003,0.3,0.032,0.005,10,5
"111123",2018092412,0.003,0.3,0.034,0.006,9,4
"111123",2018092413,0.003,0.3,0.035,0.006,10,4
"111123",2018092414,0.003,0.3,0.035,0.006,9,5
"111123",2018092415,0.003,0.3,0.035,0.005,8,6
"111123",2018092416,0.003,0.3,0.035,0.007,10,3
"111123",2018092417,0.003,0.3,0.034,0.007,12,5
"111123",2018092418,0.002,0.3,0.035,0.007,11,6
"111123",2018092419,0.003,0.3,0.031,0.01,14,7
"111123",2018092420,0.003,0.3,0.029,0.013,10,5
"111123",2018092421,0.003,0.3,0.024,0.016,10,6
"111123",2018092422,0.003,0.3,0.023,0.016,10,5
"111123",2018092423,0.003,0.6,0.026,0.012,13,7
"111123",2018092424,0.003,0.4,0.018,0.018,13,8
"111123",2018092501,0.004,0.4,0.015,0.021,15,9
"111123",2018092502,0.003,0.4,0.02,0.016,16,7
"111123",2018092503,0.003,0.4,0.018,0.016,19,7
"111123",2018092504,0.003,0.4,0.023,0.01,18,8
"111123",2018092505,0.003,0.6,0.017,0.014,17,9
"111123",2018092506,0.003,0.4,0.011,0.018,17,9
"111123",2018092507,0.003,0.4,0.01,0.018,16,8
"111123",2018092508,0.003,0.4,0.011,0.018,16,8
"111123",2018092509,0.003,0.4,0.016,0.016,14,6
"111123",2018092510,0.003,0.4,0.024,0.012,15,7
"111123",2018092511,0.003,0.3,0.03,0.009,13,5
"111123",2018092512,0.003,0.3,0.033,0.008,13,6
"111123",2018092513,0.003,0.3,0.035,0.006,12,6
"111123",2018092514,0.003,0.3,0.037,0.006,8,5
"111123",2018092515,0.002,0.3,0.037,0.007,11,7
"111123",2018092516,0.003,0.3,0.039,0.006,9,3
"111123",2018092517,0.003,0.3,0.037,0.007,9,6
"111123",2018092518,0.003,0.3,0.037,0.008,11,8
"111123",2018092519,0.003,0.4,0.03,0.014,11,7
"111123",2018092520,0.003,0.4,0.021,0.023,11,7
"111123",2018092521,0.003,0.5,0.024,0.018,14,10
"111123",2018092522,0.003,0.4,0.023,0.017,12,8
